"timestamp","host_id","property_name","new_value"
290700,"AS0","energy_mix","Biomass:6.30;Fossil Brown coal/Lignite:14.55;Fossil Coal-derived gas:0.62;Fossil Gas:19.20;Fossil Hard coal:10.95;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:1.27;Hydro Run-of-river and pondage:1.64;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:4.17;Waste:1.17;Wind Offshore:6.28;Wind Onshore:33.08;Other:0.45"
291600,"AS0","energy_mix","Biomass:6.26;Fossil Brown coal/Lignite:14.72;Fossil Coal-derived gas:0.63;Fossil Gas:18.97;Fossil Hard coal:9.72;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:2.38;Hydro Run-of-river and pondage:1.66;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:5.17;Waste:1.16;Wind Offshore:6.07;Wind Onshore:32.48;Other:0.45"
292500,"AS0","energy_mix","Biomass:6.27;Fossil Brown coal/Lignite:14.80;Fossil Coal-derived gas:0.64;Fossil Gas:19.00;Fossil Hard coal:9.35;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:1.91;Hydro Run-of-river and pondage:1.30;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:6.31;Waste:1.18;Wind Offshore:6.15;Wind Onshore:32.32;Other:0.45"
293400,"AS0","energy_mix","Biomass:6.21;Fossil Brown coal/Lignite:14.90;Fossil Coal-derived gas:0.63;Fossil Gas:18.82;Fossil Hard coal:9.23;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:1.87;Hydro Run-of-river and pondage:1.67;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:7.40;Waste:1.16;Wind Offshore:6.06;Wind Onshore:31.30;Other:0.43"
294300,"AS0","energy_mix","Biomass:6.23;Fossil Brown coal/Lignite:14.95;Fossil Coal-derived gas:0.63;Fossil Gas:18.83;Fossil Hard coal:9.25;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:1.20;Hydro Run-of-river and pondage:1.65;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:8.55;Waste:1.18;Wind Offshore:5.98;Wind Onshore:30.77;Other:0.46"
295200,"AS0","energy_mix","Biomass:6.23;Fossil Brown coal/Lignite:15.09;Fossil Coal-derived gas:0.64;Fossil Gas:19.00;Fossil Hard coal:8.96;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:1.03;Hydro Run-of-river and pondage:1.65;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:9.62;Waste:1.17;Wind Offshore:5.77;Wind Onshore:30.08;Other:0.44"
296100,"AS0","energy_mix","Biomass:6.21;Fossil Brown coal/Lignite:15.31;Fossil Coal-derived gas:0.65;Fossil Gas:18.98;Fossil Hard coal:8.93;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.63;Hydro Run-of-river and pondage:1.66;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:10.71;Waste:1.17;Wind Offshore:5.54;Wind Onshore:29.45;Other:0.45"
297000,"AS0","energy_mix","Biomass:6.23;Fossil Brown coal/Lignite:15.36;Fossil Coal-derived gas:0.65;Fossil Gas:18.96;Fossil Hard coal:8.82;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.57;Hydro Run-of-river and pondage:1.66;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:11.67;Waste:1.17;Wind Offshore:5.35;Wind Onshore:28.78;Other:0.46"
297900,"AS0","energy_mix","Biomass:6.26;Fossil Brown coal/Lignite:15.50;Fossil Coal-derived gas:0.65;Fossil Gas:18.87;Fossil Hard coal:8.82;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.55;Hydro Run-of-river and pondage:1.71;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:12.44;Waste:1.18;Wind Offshore:5.27;Wind Onshore:27.97;Other:0.46"
298800,"AS0","energy_mix","Biomass:6.21;Fossil Brown coal/Lignite:15.48;Fossil Coal-derived gas:0.65;Fossil Gas:18.85;Fossil Hard coal:8.72;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.62;Hydro Run-of-river and pondage:1.72;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:13.03;Waste:1.19;Wind Offshore:5.24;Wind Onshore:27.51;Other:0.45"
299700,"AS0","energy_mix","Biomass:6.23;Fossil Brown coal/Lignite:15.45;Fossil Coal-derived gas:0.66;Fossil Gas:18.97;Fossil Hard coal:8.69;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.65;Hydro Run-of-river and pondage:1.76;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:13.51;Waste:1.18;Wind Offshore:5.25;Wind Onshore:26.86;Other:0.46"
300600,"AS0","energy_mix","Biomass:6.21;Fossil Brown coal/Lignite:15.46;Fossil Coal-derived gas:0.66;Fossil Gas:19.05;Fossil Hard coal:8.73;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.70;Hydro Run-of-river and pondage:1.77;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:13.86;Waste:1.19;Wind Offshore:5.30;Wind Onshore:26.29;Other:0.45"
301500,"AS0","energy_mix","Biomass:6.21;Fossil Brown coal/Lignite:15.50;Fossil Coal-derived gas:0.66;Fossil Gas:19.08;Fossil Hard coal:8.77;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.66;Hydro Run-of-river and pondage:1.78;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:14.33;Waste:1.20;Wind Offshore:5.28;Wind Onshore:25.76;Other:0.44"
302400,"AS0","energy_mix","Biomass:6.18;Fossil Brown coal/Lignite:15.62;Fossil Coal-derived gas:0.66;Fossil Gas:19.25;Fossil Hard coal:9.17;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.64;Hydro Run-of-river and pondage:1.77;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:14.45;Waste:1.18;Wind Offshore:5.31;Wind Onshore:24.97;Other:0.47"
303300,"AS0","energy_mix","Biomass:6.24;Fossil Brown coal/Lignite:15.89;Fossil Coal-derived gas:0.66;Fossil Gas:19.33;Fossil Hard coal:9.58;Fossil Oil:0.17;Geothermal:0.03;Hydro Pumped Storage:0.51;Hydro Run-of-river and pondage:1.77;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:14.24;Waste:1.20;Wind Offshore:5.29;Wind Onshore:24.49;Other:0.46"
304200,"AS0","energy_mix","Biomass:6.33;Fossil Brown coal/Lignite:16.17;Fossil Coal-derived gas:0.67;Fossil Gas:19.64;Fossil Hard coal:9.63;Fossil Oil:0.17;Geothermal:0.03;Hydro Pumped Storage:0.52;Hydro Run-of-river and pondage:1.80;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:13.78;Waste:1.22;Wind Offshore:5.52;Wind Onshore:23.90;Other:0.48"
305100,"AS0","energy_mix","Biomass:6.44;Fossil Brown coal/Lignite:16.84;Fossil Coal-derived gas:0.68;Fossil Gas:19.97;Fossil Hard coal:9.89;Fossil Oil:0.17;Geothermal:0.03;Hydro Pumped Storage:0.51;Hydro Run-of-river and pondage:1.84;Hydro Water Reservoir:0.03;Other renewable:0.11;Solar:13.16;Waste:1.23;Wind Offshore:5.52;Wind Onshore:23.07;Other:0.51"
306000,"AS0","energy_mix","Biomass:6.55;Fossil Brown coal/Lignite:17.26;Fossil Coal-derived gas:0.70;Fossil Gas:20.64;Fossil Hard coal:10.35;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.17;Hydro Run-of-river and pondage:1.89;Hydro Water Reservoir:0.03;Other renewable:0.12;Solar:12.35;Waste:1.29;Wind Offshore:5.50;Wind Onshore:22.45;Other:0.48"
306900,"AS0","energy_mix","Biomass:6.66;Fossil Brown coal/Lignite:17.74;Fossil Coal-derived gas:0.72;Fossil Gas:21.05;Fossil Hard coal:10.66;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:1.91;Hydro Water Reservoir:0.07;Other renewable:0.12;Solar:11.50;Waste:1.31;Wind Offshore:5.59;Wind Onshore:21.76;Other:0.51"
307800,"AS0","energy_mix","Biomass:6.79;Fossil Brown coal/Lignite:18.46;Fossil Coal-derived gas:0.73;Fossil Gas:22.06;Fossil Hard coal:10.97;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.19;Hydro Run-of-river and pondage:1.93;Hydro Water Reservoir:0.06;Other renewable:0.12;Solar:10.24;Waste:1.32;Wind Offshore:5.37;Wind Onshore:21.03;Other:0.51"
308700,"AS0","energy_mix","Biomass:6.87;Fossil Brown coal/Lignite:18.98;Fossil Coal-derived gas:0.73;Fossil Gas:22.89;Fossil Hard coal:11.28;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:1.35;Hydro Run-of-river and pondage:1.94;Hydro Water Reservoir:0.06;Other renewable:0.12;Solar:8.70;Waste:1.35;Wind Offshore:5.10;Wind Onshore:19.90;Other:0.51"
309600,"AS0","energy_mix","Biomass:7.01;Fossil Brown coal/Lignite:19.52;Fossil Coal-derived gas:0.75;Fossil Gas:23.91;Fossil Hard coal:11.84;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:1.19;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.17;Other renewable:0.13;Solar:7.19;Waste:1.36;Wind Offshore:5.05;Wind Onshore:19.20;Other:0.50"
310500,"AS0","energy_mix","Biomass:7.05;Fossil Brown coal/Lignite:19.76;Fossil Coal-derived gas:0.74;Fossil Gas:24.26;Fossil Hard coal:12.11;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:2.44;Hydro Run-of-river and pondage:1.93;Hydro Water Reservoir:0.28;Other renewable:0.13;Solar:5.48;Waste:1.36;Wind Offshore:4.89;Wind Onshore:18.81;Other:0.53"
311400,"AS0","energy_mix","Biomass:7.02;Fossil Brown coal/Lignite:19.61;Fossil Coal-derived gas:0.74;Fossil Gas:24.23;Fossil Hard coal:12.13;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:4.90;Hydro Run-of-river and pondage:1.91;Hydro Water Reservoir:0.62;Other renewable:0.12;Solar:3.83;Waste:1.37;Wind Offshore:4.65;Wind Onshore:18.12;Other:0.52"
312300,"AS0","energy_mix","Biomass:7.08;Fossil Brown coal/Lignite:19.58;Fossil Coal-derived gas:0.74;Fossil Gas:24.64;Fossil Hard coal:12.01;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:6.59;Hydro Run-of-river and pondage:1.90;Hydro Water Reservoir:0.58;Other renewable:0.13;Solar:2.45;Waste:1.34;Wind Offshore:4.50;Wind Onshore:17.70;Other:0.53"
313200,"AS0","energy_mix","Biomass:7.37;Fossil Brown coal/Lignite:20.02;Fossil Coal-derived gas:0.76;Fossil Gas:25.42;Fossil Hard coal:12.34;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:5.90;Hydro Run-of-river and pondage:1.94;Hydro Water Reservoir:0.42;Other renewable:0.13;Solar:1.32;Waste:1.39;Wind Offshore:4.48;Wind Onshore:17.74;Other:0.54"
314100,"AS0","energy_mix","Biomass:7.36;Fossil Brown coal/Lignite:19.94;Fossil Coal-derived gas:0.76;Fossil Gas:25.28;Fossil Hard coal:12.43;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:7.60;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.49;Other renewable:0.13;Solar:0.50;Waste:1.39;Wind Offshore:4.52;Wind Onshore:16.89;Other:0.53"
315000,"AS0","energy_mix","Biomass:7.44;Fossil Brown coal/Lignite:20.02;Fossil Coal-derived gas:0.76;Fossil Gas:25.56;Fossil Hard coal:12.38;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.07;Hydro Run-of-river and pondage:1.96;Hydro Water Reservoir:0.43;Other renewable:0.13;Solar:0.11;Waste:1.41;Wind Offshore:4.59;Wind Onshore:16.38;Other:0.53"
315900,"AS0","energy_mix","Biomass:7.51;Fossil Brown coal/Lignite:20.08;Fossil Coal-derived gas:0.75;Fossil Gas:25.58;Fossil Hard coal:12.24;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.97;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.32;Other renewable:0.13;Solar:0.01;Waste:1.43;Wind Offshore:4.50;Wind Onshore:15.76;Other:0.54"
316800,"AS0","energy_mix","Biomass:7.79;Fossil Brown coal/Lignite:20.67;Fossil Coal-derived gas:0.77;Fossil Gas:25.93;Fossil Hard coal:11.82;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:8.01;Hydro Run-of-river and pondage:2.01;Hydro Water Reservoir:0.32;Other renewable:0.13;Solar:0.00;Waste:1.49;Wind Offshore:4.53;Wind Onshore:15.74;Other:0.55"
317700,"AS0","energy_mix","Biomass:7.66;Fossil Brown coal/Lignite:20.21;Fossil Coal-derived gas:0.76;Fossil Gas:25.30;Fossil Hard coal:11.61;Fossil Oil:0.31;Geothermal:0.04;Hydro Pumped Storage:10.26;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.35;Other renewable:0.13;Solar:0.00;Waste:1.43;Wind Offshore:4.48;Wind Onshore:14.97;Other:0.54"
318600,"AS0","energy_mix","Biomass:7.72;Fossil Brown coal/Lignite:20.28;Fossil Coal-derived gas:0.77;Fossil Gas:25.58;Fossil Hard coal:11.60;Fossil Oil:0.49;Geothermal:0.04;Hydro Pumped Storage:9.68;Hydro Run-of-river and pondage:1.96;Hydro Water Reservoir:0.60;Other renewable:0.13;Solar:0.00;Waste:1.47;Wind Offshore:4.49;Wind Onshore:14.66;Other:0.53"
319500,"AS0","energy_mix","Biomass:7.74;Fossil Brown coal/Lignite:20.33;Fossil Coal-derived gas:0.77;Fossil Gas:25.75;Fossil Hard coal:11.40;Fossil Oil:0.53;Geothermal:0.04;Hydro Pumped Storage:9.89;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.64;Other renewable:0.13;Solar:0.00;Waste:1.46;Wind Offshore:4.40;Wind Onshore:14.42;Other:0.55"
320400,"AS0","energy_mix","Biomass:7.78;Fossil Brown coal/Lignite:20.39;Fossil Coal-derived gas:0.78;Fossil Gas:26.05;Fossil Hard coal:11.32;Fossil Oil:0.54;Geothermal:0.04;Hydro Pumped Storage:9.89;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.63;Other renewable:0.13;Solar:0.00;Waste:1.48;Wind Offshore:4.31;Wind Onshore:14.17;Other:0.54"
321300,"AS0","energy_mix","Biomass:7.78;Fossil Brown coal/Lignite:20.47;Fossil Coal-derived gas:0.78;Fossil Gas:26.32;Fossil Hard coal:11.29;Fossil Oil:0.54;Geothermal:0.04;Hydro Pumped Storage:9.84;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.65;Other renewable:0.13;Solar:0.00;Waste:1.47;Wind Offshore:4.21;Wind Onshore:13.98;Other:0.55"
322200,"AS0","energy_mix","Biomass:7.78;Fossil Brown coal/Lignite:20.47;Fossil Coal-derived gas:0.79;Fossil Gas:26.27;Fossil Hard coal:11.34;Fossil Oil:0.54;Geothermal:0.04;Hydro Pumped Storage:9.80;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.63;Other renewable:0.13;Solar:0.00;Waste:1.48;Wind Offshore:4.22;Wind Onshore:14.02;Other:0.54"
323100,"AS0","energy_mix","Biomass:7.77;Fossil Brown coal/Lignite:20.47;Fossil Coal-derived gas:0.78;Fossil Gas:26.33;Fossil Hard coal:11.40;Fossil Oil:0.54;Geothermal:0.04;Hydro Pumped Storage:9.69;Hydro Run-of-river and pondage:1.96;Hydro Water Reservoir:0.70;Other renewable:0.13;Solar:0.00;Waste:1.50;Wind Offshore:4.14;Wind Onshore:14.00;Other:0.55"
324000,"AS0","energy_mix","Biomass:7.80;Fossil Brown coal/Lignite:20.51;Fossil Coal-derived gas:0.79;Fossil Gas:26.43;Fossil Hard coal:11.44;Fossil Oil:0.53;Geothermal:0.04;Hydro Pumped Storage:9.60;Hydro Run-of-river and pondage:1.94;Hydro Water Reservoir:0.67;Other renewable:0.13;Solar:0.00;Waste:1.51;Wind Offshore:4.22;Wind Onshore:13.84;Other:0.55"
324900,"AS0","energy_mix","Biomass:7.80;Fossil Brown coal/Lignite:20.58;Fossil Coal-derived gas:0.78;Fossil Gas:26.38;Fossil Hard coal:11.42;Fossil Oil:0.53;Geothermal:0.04;Hydro Pumped Storage:9.44;Hydro Run-of-river and pondage:1.94;Hydro Water Reservoir:0.50;Other renewable:0.13;Solar:0.00;Waste:1.50;Wind Offshore:4.60;Wind Onshore:13.80;Other:0.56"
325800,"AS0","energy_mix","Biomass:7.83;Fossil Brown coal/Lignite:20.73;Fossil Coal-derived gas:0.80;Fossil Gas:26.37;Fossil Hard coal:11.50;Fossil Oil:0.55;Geothermal:0.04;Hydro Pumped Storage:9.13;Hydro Run-of-river and pondage:1.96;Hydro Water Reservoir:0.46;Other renewable:0.13;Solar:0.00;Waste:1.51;Wind Offshore:4.70;Wind Onshore:13.75;Other:0.54"
326700,"AS0","energy_mix","Biomass:7.91;Fossil Brown coal/Lignite:21.04;Fossil Coal-derived gas:0.83;Fossil Gas:26.53;Fossil Hard coal:11.54;Fossil Oil:0.55;Geothermal:0.04;Hydro Pumped Storage:8.47;Hydro Run-of-river and pondage:1.98;Hydro Water Reservoir:0.31;Other renewable:0.13;Solar:0.00;Waste:1.52;Wind Offshore:4.79;Wind Onshore:13.79;Other:0.57"
327600,"AS0","energy_mix","Biomass:7.90;Fossil Brown coal/Lignite:21.20;Fossil Coal-derived gas:0.83;Fossil Gas:25.80;Fossil Hard coal:11.59;Fossil Oil:0.47;Geothermal:0.04;Hydro Pumped Storage:9.19;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.17;Other renewable:0.13;Solar:0.00;Waste:1.53;Wind Offshore:4.85;Wind Onshore:13.77;Other:0.58"
328500,"AS0","energy_mix","Biomass:8.02;Fossil Brown coal/Lignite:21.54;Fossil Coal-derived gas:0.84;Fossil Gas:26.18;Fossil Hard coal:11.77;Fossil Oil:0.46;Geothermal:0.04;Hydro Pumped Storage:7.56;Hydro Run-of-river and pondage:1.97;Hydro Water Reservoir:0.08;Other renewable:0.14;Solar:0.00;Waste:1.54;Wind Offshore:5.29;Wind Onshore:14.02;Other:0.55"
329400,"AS0","energy_mix","Biomass:8.06;Fossil Brown coal/Lignite:21.75;Fossil Coal-derived gas:0.84;Fossil Gas:26.37;Fossil Hard coal:11.89;Fossil Oil:0.46;Geothermal:0.04;Hydro Pumped Storage:6.14;Hydro Run-of-river and pondage:2.00;Hydro Water Reservoir:0.06;Other renewable:0.14;Solar:0.00;Waste:1.56;Wind Offshore:5.73;Wind Onshore:14.36;Other:0.60"
330300,"AS0","energy_mix","Biomass:8.26;Fossil Brown coal/Lignite:21.82;Fossil Coal-derived gas:0.86;Fossil Gas:26.98;Fossil Hard coal:12.15;Fossil Oil:0.40;Geothermal:0.04;Hydro Pumped Storage:4.37;Hydro Run-of-river and pondage:2.05;Hydro Water Reservoir:0.06;Other renewable:0.14;Solar:0.00;Waste:1.61;Wind Offshore:6.06;Wind Onshore:14.60;Other:0.60"
331200,"AS0","energy_mix","Biomass:8.12;Fossil Brown coal/Lignite:21.34;Fossil Coal-derived gas:0.85;Fossil Gas:26.44;Fossil Hard coal:11.71;Fossil Oil:0.27;Geothermal:0.04;Hydro Pumped Storage:6.44;Hydro Run-of-river and pondage:2.02;Hydro Water Reservoir:0.06;Other renewable:0.14;Solar:0.00;Waste:1.53;Wind Offshore:5.99;Wind Onshore:14.45;Other:0.60"
332100,"AS0","energy_mix","Biomass:8.40;Fossil Brown coal/Lignite:21.95;Fossil Coal-derived gas:0.88;Fossil Gas:27.43;Fossil Hard coal:11.80;Fossil Oil:0.22;Geothermal:0.04;Hydro Pumped Storage:3.55;Hydro Run-of-river and pondage:2.10;Hydro Water Reservoir:0.06;Other renewable:0.14;Solar:0.00;Waste:1.58;Wind Offshore:6.24;Wind Onshore:14.98;Other:0.63"
333000,"AS0","energy_mix","Biomass:8.60;Fossil Brown coal/Lignite:22.11;Fossil Coal-derived gas:0.91;Fossil Gas:28.02;Fossil Hard coal:11.84;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:2.33;Hydro Run-of-river and pondage:2.16;Hydro Water Reservoir:0.08;Other renewable:0.15;Solar:0.00;Waste:1.65;Wind Offshore:6.24;Wind Onshore:14.99;Other:0.64"
333900,"AS0","energy_mix","Biomass:8.69;Fossil Brown coal/Lignite:22.15;Fossil Coal-derived gas:0.94;Fossil Gas:28.14;Fossil Hard coal:11.77;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:1.97;Hydro Run-of-river and pondage:2.17;Hydro Water Reservoir:0.20;Other renewable:0.15;Solar:0.00;Waste:1.66;Wind Offshore:6.24;Wind Onshore:15.01;Other:0.63"
334800,"AS0","energy_mix","Biomass:8.29;Fossil Brown coal/Lignite:21.67;Fossil Coal-derived gas:0.89;Fossil Gas:26.94;Fossil Hard coal:11.86;Fossil Oil:0.22;Geothermal:0.04;Hydro Pumped Storage:5.40;Hydro Run-of-river and pondage:2.11;Hydro Water Reservoir:0.20;Other renewable:0.15;Solar:0.00;Waste:1.59;Wind Offshore:5.66;Wind Onshore:14.36;Other:0.62"
335700,"AS0","energy_mix","Biomass:8.55;Fossil Brown coal/Lignite:22.38;Fossil Coal-derived gas:0.91;Fossil Gas:27.59;Fossil Hard coal:12.01;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:2.49;Hydro Run-of-river and pondage:2.17;Hydro Water Reservoir:0.08;Other renewable:0.15;Solar:0.00;Waste:1.67;Wind Offshore:5.75;Wind Onshore:15.33;Other:0.64"
336600,"AS0","energy_mix","Biomass:8.57;Fossil Brown coal/Lignite:22.26;Fossil Coal-derived gas:0.90;Fossil Gas:27.34;Fossil Hard coal:11.75;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:2.92;Hydro Run-of-river and pondage:2.20;Hydro Water Reservoir:0.08;Other renewable:0.15;Solar:0.00;Waste:1.66;Wind Offshore:5.44;Wind Onshore:15.82;Other:0.63"
337500,"AS0","energy_mix","Biomass:8.77;Fossil Brown coal/Lignite:22.49;Fossil Coal-derived gas:0.92;Fossil Gas:27.80;Fossil Hard coal:12.08;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.25;Hydro Run-of-river and pondage:2.26;Hydro Water Reservoir:0.07;Other renewable:0.15;Solar:0.00;Waste:1.70;Wind Offshore:5.86;Wind Onshore:16.70;Other:0.67"
338400,"AS0","energy_mix","Biomass:8.72;Fossil Brown coal/Lignite:21.89;Fossil Coal-derived gas:0.95;Fossil Gas:27.25;Fossil Hard coal:12.26;Fossil Oil:0.23;Geothermal:0.05;Hydro Pumped Storage:0.82;Hydro Run-of-river and pondage:2.26;Hydro Water Reservoir:0.07;Other renewable:0.15;Solar:0.00;Waste:1.68;Wind Offshore:5.81;Wind Onshore:17.19;Other:0.67"
339300,"AS0","energy_mix","Biomass:8.83;Fossil Brown coal/Lignite:21.29;Fossil Coal-derived gas:0.98;Fossil Gas:27.24;Fossil Hard coal:12.36;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.19;Hydro Run-of-river and pondage:2.30;Hydro Water Reservoir:0.07;Other renewable:0.16;Solar:0.00;Waste:1.71;Wind Offshore:5.80;Wind Onshore:18.12;Other:0.66"
340200,"AS0","energy_mix","Biomass:8.94;Fossil Brown coal/Lignite:20.58;Fossil Coal-derived gas:0.97;Fossil Gas:27.35;Fossil Hard coal:11.70;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.33;Hydro Run-of-river and pondage:2.33;Hydro Water Reservoir:0.08;Other renewable:0.16;Solar:0.00;Waste:1.73;Wind Offshore:5.95;Wind Onshore:18.90;Other:0.69"
341100,"AS0","energy_mix","Biomass:9.00;Fossil Brown coal/Lignite:19.85;Fossil Coal-derived gas:0.96;Fossil Gas:27.00;Fossil Hard coal:11.64;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.24;Hydro Run-of-river and pondage:2.35;Hydro Water Reservoir:0.08;Other renewable:0.16;Solar:0.00;Waste:1.75;Wind Offshore:6.14;Wind Onshore:19.87;Other:0.67"
342000,"AS0","energy_mix","Biomass:8.90;Fossil Brown coal/Lignite:19.28;Fossil Coal-derived gas:0.97;Fossil Gas:26.13;Fossil Hard coal:10.56;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.12;Hydro Run-of-river and pondage:2.35;Hydro Water Reservoir:0.02;Other renewable:0.16;Solar:0.00;Waste:1.75;Wind Offshore:7.73;Wind Onshore:21.05;Other:0.69"
342900,"AS0","energy_mix","Biomass:8.94;Fossil Brown coal/Lignite:19.21;Fossil Coal-derived gas:1.04;Fossil Gas:24.89;Fossil Hard coal:10.38;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.11;Hydro Run-of-river and pondage:2.36;Hydro Water Reservoir:0.02;Other renewable:0.16;Solar:0.00;Waste:1.73;Wind Offshore:7.77;Wind Onshore:22.41;Other:0.69"
343800,"AS0","energy_mix","Biomass:8.90;Fossil Brown coal/Lignite:19.02;Fossil Coal-derived gas:1.03;Fossil Gas:24.20;Fossil Hard coal:9.99;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.17;Hydro Run-of-river and pondage:2.34;Hydro Water Reservoir:0.01;Other renewable:0.16;Solar:0.00;Waste:1.72;Wind Offshore:7.92;Wind Onshore:23.57;Other:0.68"
344700,"AS0","energy_mix","Biomass:8.98;Fossil Brown coal/Lignite:19.06;Fossil Coal-derived gas:0.96;Fossil Gas:23.17;Fossil Hard coal:9.66;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.12;Hydro Run-of-river and pondage:2.36;Hydro Water Reservoir:0.02;Other renewable:0.16;Solar:0.00;Waste:1.74;Wind Offshore:7.76;Wind Onshore:25.03;Other:0.69"
345600,"AS0","energy_mix","Biomass:8.87;Fossil Brown coal/Lignite:18.46;Fossil Coal-derived gas:0.93;Fossil Gas:22.59;Fossil Hard coal:9.39;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.63;Hydro Run-of-river and pondage:2.33;Hydro Water Reservoir:0.17;Other renewable:0.16;Solar:0.00;Waste:1.71;Wind Offshore:7.66;Wind Onshore:26.13;Other:0.68"
346500,"AS0","energy_mix","Biomass:8.87;Fossil Brown coal/Lignite:18.21;Fossil Coal-derived gas:0.98;Fossil Gas:22.22;Fossil Hard coal:9.11;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.05;Hydro Run-of-river and pondage:2.36;Hydro Water Reservoir:0.02;Other renewable:0.16;Solar:0.00;Waste:1.72;Wind Offshore:7.51;Wind Onshore:27.82;Other:0.68"
347400,"AS0","energy_mix","Biomass:8.77;Fossil Brown coal/Lignite:18.05;Fossil Coal-derived gas:1.02;Fossil Gas:21.79;Fossil Hard coal:8.73;Fossil Oil:0.24;Geothermal:0.05;Hydro Pumped Storage:0.04;Hydro Run-of-river and pondage:2.32;Hydro Water Reservoir:0.02;Other renewable:0.16;Solar:0.00;Waste:1.70;Wind Offshore:7.65;Wind Onshore:28.79;Other:0.67"
